cinema_treasures_id,cinema_treasures_url,name,borough,street_address,city,state,zip,full_address,latitude,longitude,status,showing_movies,status_facts,status_raw,screens,seats,year_opened_guess,year_closed_guess,borough_source,data_quality_flags,fetch_error
10480,https://cinematreasures.org/theaters/10480,Regal Battery Park,Manhattan,102 N. End Avenue,New York,NY,10282,"102 N. End Avenue, New York, NY 10282",40.7145327,-74.0153964,Open,1,Open (Showing movies),open,11,1155,,2000,detail_city,no_year_opened,
59710,https://cinematreasures.org/theaters/59710,Regal Essex Crossing & RPX,Manhattan,129 Delancey Street,New York,NY,10002,"129 Delancey Street, New York, NY 10002",40.7181278,-73.9877319,Open,1,Open (Showing movies),open,13,1250,,,detail_city,no_year_opened,
10461,https://cinematreasures.org/theaters/10461,Regal Times Square,Manhattan,247 W. 42nd Street,New York,NY,10036,"247 W. 42nd Street, New York, NY 10036",40.757082,-73.9891133,Open,1,Open (Showing movies),open,13,1590,,,detail_city,no_year_opened,
10478,https://cinematreasures.org/theaters/10478,Regal Union Square,Manhattan,850 Broadway,New York,NY,10003,"850 Broadway, New York, NY 10003",40.734279,-73.990495,Open,1,Open (Showing movies),open,17,2142,,,detail_city,no_year_opened,
1199,https://cinematreasures.org/theaters/1199,Regency Theatre,Manhattan,1987 Broadway,New York,NY,10023,"1987 Broadway, New York, NY 10023",40.7751222,-73.9823091,Demolished,,Closed;Demolished,closed,1,600,1931,1999,detail_city,,
6818,https://cinematreasures.org/theaters/6818,Regent Theatre,Manhattan,1912 7th Avenue,New York,NY,10026,"1912 7th Avenue, New York, NY 10026",40.803174,-73.953163,Closed,,Closed,closed,1,1800,1913,1963,detail_city,,
31740,https://cinematreasures.org/theaters/31740,Regent Theatre,Manhattan,385 3rd Avenue,New York,NY,10016,"385 3rd Avenue, New York, NY 10016",40.741562,-73.9808702,Demolished,,Closed;Demolished,closed,1,500,,,detail_city,no_year_opened;no_year_closed,
20079,https://cinematreasures.org/theaters/20079,Regun Theater,Manhattan,60 W. 116th Street,New York,NY,10026,"60 W. 116th Street, New York, NY 10026",40.8016085,-73.9490273,Closed,,Closed,closed,1,867,,,detail_city,no_year_opened;no_year_closed,
12575,https://cinematreasures.org/theaters/12575,Renaissance Theatre,Manhattan,2343 Adam Clayton Powell Jr. Boulevard,New York,NY,10030,"2343 Adam Clayton Powell Jr. Boulevard, New York, NY 10030",40.80845,-73.9451167,Demolished,,Closed;Demolished,closed,1,863,,1979,detail_city,no_year_opened,
21751,https://cinematreasures.org/theaters/21751,Rendezvous Cinema,Manhattan,149 W. 54th Street,New York,NY,10019,"149 W. 54th Street, New York, NY 10019",40.7630503,-73.9803371,Demolished,,Closed;Demolished,closed,1,150,1978,,detail_city,no_year_closed,
27063,https://cinematreasures.org/theaters/27063,Reo Theater,Manhattan,2314 3rd Avenue,New York,NY,10035,"2314 3rd Avenue, New York, NY 10035",40.8042336,-73.9354579,Closed,,Closed,closed,1,583,,,detail_city,no_year_opened;no_year_closed,
552,https://cinematreasures.org/theaters/552,Rialto Theatre,Manhattan,1481 Broadway,New York,NY,10036,"1481 Broadway, New York, NY 10036",40.756842,-73.9858404,Demolished,,Closed;Demolished,closed,1,594,1899,1935,detail_city,,
16666,https://cinematreasures.org/theaters/16666,Rialto Theatre,Manhattan,1481 Broadway,New York,NY,10036,"1481 Broadway, New York, NY 10036",40.756842,-73.9858404,Demolished,,Closed;Demolished,closed,1,1960,1916,1935,detail_city,,
42618,https://cinematreasures.org/theaters/42618,Rick Nielson Screening Room,Manhattan,210 W. 42nd Street,New York,NY,10036,"210 W. 42nd Street, New York, NY 10036",40.7562534,-73.9875068,Demolished,,Closed;Demolished,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
7472,https://cinematreasures.org/theaters/7472,Riverside Theatre,Manhattan,2561 Broadway,New York,NY,10025,"2561 Broadway, New York, NY 10025",40.79474,-73.9718587,Demolished,,Closed;Demolished,closed,1,1710,,,detail_city,no_year_opened;no_year_closed,
3353,https://cinematreasures.org/theaters/3353,Riviera Theatre,Manhattan,2575 Broadway,New York,NY,10025,"2575 Broadway, New York, NY 10025",40.7952675,-73.9714765,Demolished,,Closed;Demolished,closed,1,1718,,,detail_city,no_year_opened;no_year_closed,
60210,https://cinematreasures.org/theaters/60210,Rivington Casino,Manhattan,159 Rivington Street,New York,NY,10002,"159 Rivington Street, New York, NY 10002",,,Closed,,Closed,,1,,,,detail_city,no_coords;no_seats;no_year_opened;no_year_closed,
555,https://cinematreasures.org/theaters/555,Rivoli Theatre,Manhattan,1620 Broadway,New York,NY,10019,"1620 Broadway, New York, NY 10019",40.7610353,-73.9842756,Demolished,,Closed;Demolished,closed,2,1634,,1987,detail_city,no_year_opened,
563,https://cinematreasures.org/theaters/563,RKO 23rd Street Theatre,Manhattan,265 8th Avenue,New York,NY,10011,"265 8th Avenue, New York, NY 10011",40.7454511,-73.9983989,Demolished,,Closed;Demolished,closed,1,1900,,1960,detail_city,no_year_opened,
3430,https://cinematreasures.org/theaters/3430,RKO 81st Street Theatre,Manhattan,2248 Broadway,New York,NY,10024,"2248 Broadway, New York, NY 10024",40.7850219,-73.9789339,Demolished,,Closed;Demolished,closed,1,2015,,1953,detail_city,no_year_opened,
3371,https://cinematreasures.org/theaters/3371,RKO 86th Street Theatre,Manhattan,1284 Lexington Avenue,New York,NY,10028,"1284 Lexington Avenue, New York, NY 10028",40.7798258,-73.9553647,Demolished,,Closed;Demolished,closed,1,3160,,1968,detail_city,no_year_opened,
3899,https://cinematreasures.org/theaters/3899,RKO Alhambra Theatre,Manhattan,"2110 Adam Clayton Powell, Jr. Boulevard",New York,NY,10027,"2110 Adam Clayton Powell, Jr. Boulevard, New York, NY 10027",40.809528,-73.9480637,Closed,,Closed,closed,1,1065,1905,1964,detail_city,,
1353,https://cinematreasures.org/theaters/1353,RKO Hamilton Theatre,Manhattan,3560 Broadway,New York,NY,10031,"3560 Broadway, New York, NY 10031",40.8271536,-73.9500704,Closed,,Closed,closed,1,1857,1913,1965,detail_city,,
1357,https://cinematreasures.org/theaters/1357,RKO Jefferson Theatre,Manhattan,214 E. 14th Street,New York,NY,10003,"214 E. 14th Street, New York, NY 10003",40.73249,-73.986819,Demolished,,Closed;Demolished,closed,1,1916,1913,,detail_city,no_year_closed,
1853,https://cinematreasures.org/theaters/1853,RKO National Twin,Manhattan,1500 Broadway,New York,NY,10036,"1500 Broadway, New York, NY 10036",40.756547,-73.985903,Closed,,Closed,closed,2,1481,1972,1998,detail_city,,
1298,https://cinematreasures.org/theaters/1298,RKO Proctor's 125th Street Theatre,Manhattan,112-118 E. 125th Street,New York,NY,10035,"112-118 E. 125th Street, New York, NY 10035",40.8047779,-73.938414,Demolished,,Closed;Demolished,closed,1,1564,,1953,detail_city,no_year_opened,
5990,https://cinematreasures.org/theaters/5990,RKO Proctor's 58th Street Theatre,Manhattan,154 E. 58th Street,New York,NY,10022,"154 E. 58th Street, New York, NY 10022",40.7612421,-73.9678202,Demolished,,Closed;Demolished,closed,1,3163,1928,1967,detail_city,,
14769,https://cinematreasures.org/theaters/14769,RKO Proctor's Twenty-Third Street Theatre,Manhattan,139 W. 23rd Street,New York,NY,10011,"139 W. 23rd Street, New York, NY 10011",40.7435837,-73.9943604,Demolished,,Closed;Demolished,closed,1,1100,1895,,detail_city,no_year_closed,
2975,https://cinematreasures.org/theaters/2975,RKO Warner Twin Theatre,Manhattan,1579 Broadway,New York,NY,10036,"1579 Broadway, New York, NY 10036",40.7596446,-73.9849957,Demolished,,Closed;Demolished,closed,2,2750,1914,,detail_city,no_year_closed,
20208,https://cinematreasures.org/theaters/20208,Roma Theater,Manhattan,178 1st Avenue,New York,NY,10009,"178 1st Avenue, New York, NY 10009",40.729099,-73.9838089,Closed,,Closed,closed,1,300,,,detail_city,no_year_opened;no_year_closed,
72828,https://cinematreasures.org/theaters/72828,Rooftop Cinema Club - Midtown,Manhattan,60 W. 37th Street,New York,NY,10018,"60 W. 37th Street, New York, NY 10018",40.751177,-73.9859209,Open,1,Open (Showing movies),open,1,132,,,detail_city,no_year_opened,
12574,https://cinematreasures.org/theaters/12574,Roosevelt Theatre,Manhattan,2497 Adam Clayton Powell Jr. Boulevard,New York,NY,10030,"2497 Adam Clayton Powell Jr. Boulevard, New York, NY 10030",40.8212992,-73.938792,Closed,,Closed,closed,1,1450,,1978,detail_city,no_year_opened,
40160,https://cinematreasures.org/theaters/40160,Rose Garden Theatre,Manhattan,1680 Broadway,New York,NY,10019,"1680 Broadway, New York, NY 10019",40.762935,-73.982499,Demolished,,Closed;Demolished,closed,1,600,1914,,detail_city,no_year_closed,
10372,https://cinematreasures.org/theaters/10372,Rosemary Theater,Manhattan,133 Canal Street,New York,NY,10002,"133 Canal Street, New York, NY 10002",40.7164848,-73.9955753,Closed,,Closed,closed,1,483,1982,1996,detail_city,,
8178,https://cinematreasures.org/theaters/8178,Rose Theatre,Manhattan,182 W. 102nd Street,New York,NY,10025,"182 W. 102nd Street, New York, NY 10025",40.7977402,-73.9672893,Demolished,,Closed;Demolished,closed,1,442,,1941,detail_city,no_year_opened,
58138,https://cinematreasures.org/theaters/58138,Roxy Cinema Tribeca,Manhattan,2 6th Avenue,New York,NY,10013,"2 6th Avenue, New York, NY 10013",40.7194042,-74.0049023,Open,1,Open (Showing movies),open,1,118,,,detail_city,no_year_opened,
556,https://cinematreasures.org/theaters/556,Roxy Theatre,Manhattan,153 W. 50th Street,New York,NY,10020,"153 W. 50th Street, New York, NY 10020",40.7610107,-73.9830294,Demolished,,Closed;Demolished,closed,1,5886,1927,2022,detail_city,,
69945,https://cinematreasures.org/theaters/69945,Roxy Three Theaters,Manhattan,212 W. 42nd Street,New York,NY,10036,"212 W. 42nd Street, New York, NY 10036",40.756057,-73.9875272,Demolished,,Closed;Demolished,closed,3,,2009,,detail_city,no_seats;no_year_closed,
41700,https://cinematreasures.org/theaters/41700,Royal Theatre,Manhattan,210 Grand Street,New York,NY,10013,"210 Grand Street, New York, NY 10013",40.719171,-73.9961189,Closed,,Closed,closed,1,600,,1929,detail_city,no_year_opened,
9680,https://cinematreasures.org/theaters/9680,Royal Theatre,Manhattan,655 10th Avenue,New York,NY,10036,"655 10th Avenue, New York, NY 10036",40.7623679,-73.993507,Demolished,,Closed;Demolished,closed,1,540,1920,1950,detail_city,,
13541,https://cinematreasures.org/theaters/13541,Ruby Theatre,Manhattan,105-9 Rivington Street,New York,NY,10002,"105-9 Rivington Street, New York, NY 10002",40.7200037,-73.9881268,Demolished,,Closed;Demolished,closed,1,584,1926,1940,detail_city,,
13580,https://cinematreasures.org/theaters/13580,Rutgers Theatre,Manhattan,39 Rutgers Street,New York,NY,10002,"39 Rutgers Street, New York, NY 10002",40.7124067,-73.989897,Demolished,,Closed;Demolished,closed,1,485,,,detail_city,no_year_opened;no_year_closed,
31435,https://cinematreasures.org/theaters/31435,Samuel J. Friedman Theater,Manhattan,261 W. 47th Street,New York,NY,10036,"261 W. 47th Street, New York, NY 10036",40.760379,-73.986725,Open,,Open,open,1,1000,1925,,detail_city,,
17577,https://cinematreasures.org/theaters/17577,San Francisco Adult Movies,Manhattan,1541 Broadway,New York,NY,10036,"1541 Broadway, New York, NY 10036",40.758139,-73.9855679,Demolished,,Closed;Demolished,closed,1,90,1972,,detail_city,no_year_closed,
3387,https://cinematreasures.org/theaters/3387,Savoy Theatre,Manhattan,112 W. 34th Street,New York,NY,10120,"112 W. 34th Street, New York, NY 10120",40.749811,-73.989053,Demolished,,Closed;Demolished,closed,1,841,,1952,detail_city,no_year_opened,
31754,https://cinematreasures.org/theaters/31754,Schuyler Theatre,Manhattan,251 W. 82nd Street,New York,NY,10024,"251 W. 82nd Street, New York, NY 10024",40.7858413,-73.9786734,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
11983,https://cinematreasures.org/theaters/11983,Screw Cinema,Manhattan,738 8th Avenue,New York,NY,10036,"738 8th Avenue, New York, NY 10036",40.7594674,-73.9879916,Demolished,,Closed;Demolished,closed,1,237,,1978,detail_city,no_year_opened,
23978,https://cinematreasures.org/theaters/23978,Show Palace Theatre,Manhattan,670 8th Avenue,New York,NY,10036,"670 8th Avenue, New York, NY 10036",40.7576346,-73.9894722,Demolished,,Closed;Demolished,closed,1,74,1970,1995,detail_city,,
13588,https://cinematreasures.org/theaters/13588,Silver Star Playhouse,Manhattan,223 Park Row,New York,NY,10038,"223 Park Row, New York, NY 10038",40.7132712,-73.9990184,Closed,,Closed,closed,1,365,,,detail_city,no_year_opened;no_year_closed,
8373,https://cinematreasures.org/theaters/8373,Soho Playhouse,Manhattan,15 Vandam Street,New York,NY,10013,"15 Vandam Street, New York, NY 10013",40.7265299,-74.004373,Open,,Open,open,1,199,1983,,detail_city,,
72935,https://cinematreasures.org/theaters/72935,SS Normandie,Manhattan,660 12th Avenue,New York,NY,10019,"660 12th Avenue, New York, NY 10019",40.7657202,-73.99719000000002,Demolished,,Closed;Demolished,closed,1,380,,,detail_city,no_year_opened;no_year_closed,
15018,https://cinematreasures.org/theaters/15018,Stadium Theatre,Manhattan,2180 3rd Avenue,New York,NY,10035,"2180 3rd Avenue, New York, NY 10035",40.7998648,-73.9386514,Demolished,,Closed;Demolished,closed,1,1251,1921,,detail_city,no_year_closed,
11514,https://cinematreasures.org/theaters/11514,Stanley Theatre,Manhattan,586 7th Avenue,New York,NY,10036,"586 7th Avenue, New York, NY 10036",40.7557702,-73.9871725,Demolished,,Closed;Demolished,closed,1,625,,,detail_city,no_year_opened;no_year_closed,
7871,https://cinematreasures.org/theaters/7871,Star Theatre,Manhattan,1716 Lexington Avenue,New York,NY,10029,"1716 Lexington Avenue, New York, NY 10029",40.79303,-73.9457257,Demolished,,Closed;Demolished,closed,1,2296,,1950,detail_city,no_year_opened,
31569,https://cinematreasures.org/theaters/31569,Star Theatre,Manhattan,136 3rd Avenue,New York,NY,10003,"136 3rd Avenue, New York, NY 10003",40.7337325,-73.9869102,Demolished,,Closed;Demolished,closed,1,290,,,detail_city,no_year_opened;no_year_closed,
11089,https://cinematreasures.org/theaters/11089,St. Marks Cinema,Manhattan,133 2nd Avenue,New York,NY,10003,"133 2nd Avenue, New York, NY 10003",40.7288382,-73.987842,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
3367,https://cinematreasures.org/theaters/3367,Stoddard Theatre,Manhattan,2433 Broadway,New York,NY,10024,"2433 Broadway, New York, NY 10024",40.7906938,-73.9748149,Demolished,,Closed;Demolished,closed,1,1374,1914,1956,detail_city,,
21234,https://cinematreasures.org/theaters/21234,Sunset Theater,Manhattan,316 W. 125th Street,New York,NY,10027,"316 W. 125th Street, New York, NY 10027",40.8104597,-73.9519035,Demolished,,Closed;Demolished,closed,1,598,,,detail_city,no_year_opened;no_year_closed,
1907,https://cinematreasures.org/theaters/1907,Sunshine Cinema,Manhattan,143 E. Houston Street,New York,NY,10002,"143 E. Houston Street, New York, NY 10002",40.7231316,-73.9899553,Demolished,,Closed;Demolished,closed,5,600,2001,1945,detail_city,,
10396,https://cinematreasures.org/theaters/10396,Sun Sing Theatre,Manhattan,75-85 E. Broadway,New York,NY,10002,"75-85 E. Broadway, New York, NY 10002",40.713638,-73.9938729,Demolished,,Closed;Demolished,closed,1,676,,,detail_city,no_year_opened;no_year_closed,
47755,https://cinematreasures.org/theaters/47755,Superior Theatre,Manhattan,403 E. 81st Street,New York,NY,10028,"403 E. 81st Street, New York, NY 10028",40.7735673,-73.9514674,Demolished,,Closed;Demolished,closed,1,600,,1930,detail_city,no_year_opened,
13547,https://cinematreasures.org/theaters/13547,Superior Theatre,Manhattan,443 3rd Avenue,New York,NY,10002,"443 3rd Avenue, New York, NY 10002",40.7435025,-73.9794033,Demolished,,Closed;Demolished,closed,1,880,,1954,detail_city,no_year_opened,
308,https://cinematreasures.org/theaters/308,Sutton Theater,Manhattan,205 E. 57th Street,New York,NY,10022,"205 E. 57th Street, New York, NY 10022",40.7600464,-73.9670082,Demolished,,Closed;Demolished,closed,2,600,1980,2004,detail_city,,
2097,https://cinematreasures.org/theaters/2097,S.V.A. Theatre,Manhattan,333 W. 23rd Street,New York,NY,10011,"333 W. 23rd Street, New York, NY 10011",40.745927,-73.999747,Open,1,Open (Showing movies),open,2,911,1963,1960,detail_city,,
285,https://cinematreasures.org/theaters/285,Symphony Space/Leonard Nimoy Thalia Theatre,Manhattan,250 W. 95th Street,New York,NY,10025,"250 W. 95th Street, New York, NY 10025",40.7939345,-73.97221,Open,1,Open (Showing movies),open,1,168,1931,1987,detail_city,,
14084,https://cinematreasures.org/theaters/14084,Symphony Space/Peter Jay Sharp Theatre,Manhattan,2537 Broadway,New York,NY,10025,"2537 Broadway, New York, NY 10025",40.79397,-73.9724142,Open,1,Open (Showing movies),open,1,715,,,detail_city,no_year_opened,
18057,https://cinematreasures.org/theaters/18057,Teatro Latino,Manhattan,1314 5th Avenue,New York,NY,10026,"1314 5th Avenue, New York, NY 10026",40.7973037,-73.9489714,Demolished,,Closed;Demolished,closed,1,854,1924,1950,detail_city,,
10639,https://cinematreasures.org/theaters/10639,Teatro Santurce,Manhattan,1421 5th Avenue,New York,NY,10035,"1421 5th Avenue, New York, NY 10035",40.800762,-73.945946,Renovating,,Open;Renovating,open,1,1451,,,detail_city,no_year_opened,
7660,https://cinematreasures.org/theaters/7660,Terrace Theater,Manhattan,361 W. 23rd Street,New York,NY,10011,"361 W. 23rd Street, New York, NY 10011",40.7461295,-74.0004413,Demolished,,Closed;Demolished,closed,1,597,,1960,detail_city,no_year_opened,
4698,https://cinematreasures.org/theaters/4698,Theatre 80 St. Marks,Manhattan,80 St. Marks Place,New York,NY,10003,"80 St. Marks Place, New York, NY 10003",40.7277184,-73.9856303,Renovating,,Closed;Renovating,closed,1,165,,,detail_city,no_year_opened,
72664,https://cinematreasures.org/theaters/72664,Theatre Row Building,Manhattan,410 W. 42nd Street,New York,NY,10036,"410 W. 42nd Street, New York, NY 10036",40.75837629999999,-73.9934141,Open,,Open,open,5,584,1978,,detail_city,,
21833,https://cinematreasures.org/theaters/21833,Theatre Unique,Manhattan,136 E. 14th Street,New York,NY,10003,"136 E. 14th Street, New York, NY 10003",40.7337067,-73.9882194,Demolished,,Closed;Demolished,closed,1,800,1926,1901,detail_city,,
